acct_num,status,gender,last_name,first_name,salary,city,state,
CU-14374569,RR,F,REED, amanda,$187120,fulton,NY,
CU-85692063,RMS,F,REED, melissa,$142260,fulton,NY,
CU-78890539,RR,F,REED, deborah,$187645,fulton,NY,
CU-57390373,RMS,F,REED, stephanie,$195482,fulton,NY,
CU-16253320,RR,F,REED, rebecca,$168846,fulton,NY,
CU-81613182,RR,F,REED, laura,$240097,fulton,NY,
CU-25572783,RR,F,REED, sharon,$38241,fulton,NY,
CU-86051946,RM,F,REED, cynthia,$128837,fulton,NY,
CU-35155653,RM,F,REED, kathleen,$192298,fulton,NY,
CU-45667740,RR,F,REED, amy,$109894,fulton,NY,
CU-44316871,RR,F,REED, shirley,$190133,fulton,NY,
CU-28578728,RM,F,REED, angela,$168804,fulton,NY,
CU-25104222,RR,F,REED, helen,$273542,fulton,NY,
CU-13611558,RM,F,REED, anna,$200882,fulton,NY,
CU-43385240,RR,F,REED, brenda,$282241,fulton,NY,
CU-90971641,RR,F,REED, pamela,$45052,fulton,NY,
CU-85422935,RR,F,REED, nicole,$248681,fulton,NY,
CU-90802891,RM,F,REED, samantha,$205054,fulton,NY,
CU-71440391,RR,F,REED, katherine,$117900,fulton,NY,
CU-64266731,RR,F,REED, emma,$261198,fulton,NY,
CU-01063141,RR,F,REED, ruth,$196479,fulton,NY,
CU-89216186,RR,F,REED, christine,$213292,fulton,NY,
CU-33217746,RM,F,REED, catherine,$180084,fulton,NY,
CU-96634487,RM,F,REED, debra,$60111,fulton,NY,
CU-93764422,RM,F,REED, rachel,$278439,fulton,NY,
CU-55089624,RR,F,REED, carolyn,$201282,fulton,NY,
CU-07310718,RM,F,REED, janet,$283804,fulton,NY,
CU-39866530,RR,F,REED, virginia,$265742,fulton,NY,
CU-22404752,RR,F,REED, maria,$230385,fulton,NY,
CU-45958881,RR,F,REED, heather,$82330,fulton,NY,
CU-67495821,RM,F,REED, diane,$110823,fulton,NY,
CU-00982855,RR,F,REED, julie,$158375,fulton,NY,
CU-40800469,RR,F,REED, joyce,$85690,fulton,NY,
CU-41796564,RR,F,REED, victoria,$83249,fulton,NY,
CU-55549118,RMS,F,REED, kelly,$228914,fulton,NY,
CU-59886741,RR,F,REED, christina,$134953,fulton,NY,
CU-87082206,RR,F,REED, lauren,$101852,fulton,NY,
CU-80007972,RM,F,REED, joan,$185048,fulton,NY,
CU-50506465,RM,F,REED, evelyn,$72341,fulton,NY,
CU-33534228,RM,F,REED, olivia,$61884,fulton,NY,
CU-97705507,RR,F,REED, judith,$123128,fulton,NY,
CU-41526685,RM,F,REED, megan,$183943,fulton,NY,
CU-81878618,RR,F,REED, cheryl,$282417,fulton,NY,
CU-93493524,RR,F,REED, martha,$142528,fulton,NY,
CU-29512958,RR,F,REED, andrea,$229125,fulton,NY,
CU-89766337,RM,F,REED, frances,$247355,fulton,NY,
CU-27136525,RR,F,REED, hannah,$106856,fulton,NY,
CU-77963296,RM,F,REED, jacqueline,$187432,fulton,NY,
CU-81720782,RMS,F,REED, ann,$91676,fulton,NY,
CU-15158471,RR,F,REED, gloria,$243091,fulton,NY,
CU-19923934,RR,F,REED, jean,$261094,fulton,NY,
CU-00137184,RMS,F,REED, kathryn,$198376,fulton,NY,
CU-51528810,RMS,F,REED, alice,$61981,fulton,NY,
CU-10616376,RR,F,REED, teresa,$221089,fulton,NY,
CU-21178208,RR,F,REED, sara,$250387,fulton,NY,
CU-45646156,RR,F,REED, janice,$148139,fulton,NY,
CU-69139379,RR,F,REED, doris,$241660,fulton,NY,
CU-74775167,RR,F,REED, madison,$190032,fulton,NY,
CU-59455309,RR,F,REED, julia,$44390,fulton,NY,
CU-15499452,RR,F,REED, grace,$63400,fulton,NY,
CU-79872657,RR,F,REED, judy,$218756,fulton,NY,
CU-17737576,RR,F,REED, abigail,$150325,fulton,NY,
CU-30371035,RMS,F,REED, marie,$42968,fulton,NY,
CU-84494270,RM,F,REED, denise,$146432,fulton,NY,
CU-16622610,RMS,F,REED, beverly,$230600,fulton,NY,
CU-51306384,RR,F,REED, amber,$125224,fulton,NY,
CU-59432202,RR,F,REED, theresa,$36204,fulton,NY,
CU-48937970,RM,F,REED, marilyn,$214812,fulton,NY,
CU-05393693,RM,F,REED, danielle,$260448,fulton,NY,
CU-91294038,RR,F,REED, diana,$122728,fulton,NY,
CU-37667729,RMS,F,REED, brittany,$180244,fulton,NY,
CU-72963282,RR,F,REED, natalie,$221245,fulton,NY,
CU-92916771,RR,F,REED, sophia,$93921,fulton,NY,
CU-03969104,RMS,F,REED, rose,$193608,fulton,NY,
CU-65017526,RR,F,REED, isabella,$144232,fulton,NY,
CU-73569692,RR,F,REED, alexis,$242609,fulton,NY,
CU-81959965,RR,F,REED, kayla,$204829,fulton,NY,
CU-67406066,RM,F,REED, charlotte,$156613,fulton,NY,
CU-36830116,RMS,M,KELLY, james,$82119,schenectady,NY,
CU-93913006,RMS,M,KELLY, john,$130734,new%york,NY,
CU-02966146,RM,M,KELLY, robert,$280936,white%plains,NY,
CU-63420580,RM,M,KELLY, michael,$123749,mechanicville,NY,
CU-81071386,RMS,M,KELLY, william,$326291,new%york,NY,
CU-58883181^,RM,M,KELLY, david,$137806,sherrill,NY,
CU-41003709@,RM,M,KELLY, richard,$119637,canandaigua,NY,
CU-55893873,RM,M,KELLY, joseph,$222182,port%jervis,NY,
CU-77159075@,RM,M,KELLY, thomas,$207075,ithaca,NY,
CU-32298174,RM,M,KELLY, charles,$287682,buffalo,NY,
CU-06005210^,RMS,M,KELLY, christopher,$326812,geneva,NY,
CU-05720819,RM,M,KELLY, daniel,$183257,beacon,NY,
CU-43786486^,RMS,M,KELLY, matthew,$334701,beacon,NY,
CU-56110686^,RR,M,KELLY, anthony,$93335,watertown,NY,
CU-83100698,RMS,M,KELLY, donald,$121719,white%plains,NY,
CU-61103718,RR,M,KELLY, mark,$189181,watertown,NY,
CU-30197473,RM,M,KELLY, paul,$314220,newburgh,NY,
CU-78528857,RM,M,KELLY, steven,$226348,norwich,NY,
CU-48828337@,RMS,M,KELLY, andrew,$136823,albany,NY,
CU-06416352,RM,M,KELLY, kenneth,$314423,oswego,NY,
CU-28959866,RM,M,KELLY, joshua,$266008,long%beach,NY,
CU-68393356,RM,M,KELLY, kevin,$221236,middletown,NY,
CU-59589881,RM,M,KELLY, brian,$283626,,NY,
CU-39397025,RMS,M,KELLY, george,$75092,port%jervis,NY,
CU-66583262@,RM,M,KELLY, edward,$338377,johnstown,NY,
CU-96711459,RMS,M,KELLY, ronald,$303162,binghamton,NY,
CU-34124197,RMS,M,KELLY, timothy,$265393,jamestown,NY,
CU-61233380,RMS,M,KELLY, jason,$321470,fulton,NY,
CU-27318125,RR,M,KELLY, jeffrey,$79517,mechanicville,NY,
CU-72533508,RM,M,KELLY, ryan,$99951,rochester,NY,
CU-38779128@,RM,M,KELLY, jacob,$80813,long%beach,NY,
CU-05826970,RM,M,KELLY, gary,$292477,long%beach,NY,
CU-82574721,RM,M,KELLY, nicholas,$60272,rye,NY,
CU-26113383,RMS,M,KELLY, eric,$288034,newburgh,NY,
CU-03956727,RM,M,KELLY, jonathan,$197672,jamestown,NY,
CU-17931416,RR,M,KELLY, stephen,$267971,johnstown,NY,
CU-29801851@,RMS,M,KELLY, larry,$241598,dunkirk,NY,
CU-99828109,RMS,M,KELLY, justin,$115834,rome,NY,
CU-87728341^,RMS,M,KELLY, scott,$99502,middletown,NY,
CU-12565459,RM,M,KELLY, brandon,$271431,middletown,NY,
CU-75098889,RM,M,KELLY, benjamin,$55812,peekskill,NY,
CU-33486391,RMS,M,KELLY, samuel,$228131,salamanca,NY,
CU-88162107,RMS,M,KELLY, frank,$312513,peekskill,NY,
CU-85876673@,RR,M,KELLY, gregory,$244465,white%plains,NY,
CU-13145068@,RMS,M,KELLY, raymond,$231308,plattsburgh,NY,
CU-76060777,RM,M,KELLY, alexander,$311834,elmira,NY,
CU-87636011@,RMS,M,KELLY, patrick,$237841,ogdensburg,NY,
CU-47787331,RMS,M,KELLY, jack,$325674,newburgh,NY,
CU-47791235,RR,M,KELLY, dennis,$132014,schenectady,NY,
CU-90861988,RMS,M,KELLY, jerry,$68102,binghamton,NY,
CU-19976573,RMS,M,KELLY, tyler,$235817,north%tonawanda,NY,
CU-61512776,RMS,M,KELLY, aaron,$95678,fulton,NY,
CU-10443331,RMS,M,KELLY, jose,$132123,new%york,NY,
CU-03541581@,RR,M,KELLY, henry,$345478,peekskill,NY,
CU-25874836^,RR,M,KELLY, adam,$270731,new%york,NY,
CU-57996424,RM,M,KELLY, douglas,$106204,elmira,NY,
CU-82217351,RMS,M,KELLY, nathan,$256959,oswego,NY,
CU-11358977,RMS,M,KELLY, peter,$200112,,NY,
CU-97619459,RR,M,KELLY, zachary,$349838,newburgh,NY,
CU-27755073,RMS,M,KELLY, kyle,$188357,cortland,NY,
CU-10031872,RMS,M,KELLY, walter,$142247,new%rochelle,NY,
CU-59109276,RM,M,KELLY, harold,$59047,norwich,NY,
CU-43175843,RMS,M,KELLY, jeremy,$92476,schenectady,NY,
CU-18777849,RM,M,KELLY, ethan,$319357,auburn,NY,
CU-67504661,RM,M,KELLY, carl,$57336,utica,NY,
CU-70098187,RM,M,KELLY, keith,$91632,auburn,NY,
CU-08485899,RMS,M,KELLY, roger,$82975,newburgh,NY,
CU-40216681,RMS,M,KELLY, gerald,$248092,johnstown,NY,
CU-57646020,RM,M,KELLY, christian,$323991,dunkirk,NY,
CU-62461512,RM,M,KELLY, terry,$257261,canandaigua,NY,
CU-61895224,RM,M,KELLY, sean,$304450,canandaigua,NY,
CU-24484338,RMS,M,KELLY, arthur,$72529,white%plains,NY,
CU-41476050,RMS,M,KELLY, austin,$56948,amsterdam,NY,
CU-24312290,RMS,M,KELLY, noah,$274712,watertown,NY,
CU-30256497,RMS,M,KELLY, lawrence,$322388,yonkers,NY,
CU-35704072^,RR,M,KELLY, jesse,$230840,utica,NY,
CU-28857323,RM,M,KELLY, joe,$143647,sherrill,NY,
CU-51844553,RMS,M,KELLY, bryan,$148228,lackawanna,NY,
CU-47476461,RMS,M,KELLY, billy,$324716,kingston,NY,
CU-33768371,RM,M,KELLY, jordan,$82815,rochester,NY,
CU-69120063,RMS,M,KELLY, albert,$192044,mount%vernon,NY,
CU-92692068^,RM,M,KELLY, dylan,$317060,geneva,NY,
CU-66346575,RM,M,KELLY, bruce,$314334,watertown,NY,
CU-61387091,RR,M,KELLY, willie,$202946,new%rochelle,NY,
CU-73904531^,RMS,M,KELLY, gabriel,$312926,hornell,NY,
CU-75785735,RMS,M,KELLY, alan,$220953,saratoga%springs,NY,
CU-44300562,RMS,M,KELLY, juan,$68740,white%plains,NY,
CU-08121837,RMS,M,KELLY, logan,$265377,syracuse,NY,
CU-29878676,RMS,M,KELLY, wayne,$126264,glens%falls,NY,
CU-54924044,RMS,M,KELLY, ralph,$318530,oneida,NY,
CU-83935516,RM,M,KELLY, roy,$58333,olean,NY,
CU-68185498^,RMS,M,KELLY, eugene,$92886,corning,NY,
CU-22723904,RM,M,KELLY, randy,$162441,peekskill,NY,
CU-11928804,RMS,M,KELLY, vincent,$106468,tonawanda,NY,
CU-52858344,RM,M,KELLY, russell,$146628,cohoes,NY,
CU-15925485,RMS,M,KELLY, louis,$125092,white%plains,NY,
CU-58232502,RM,M,KELLY, philip,$100302,ogdensburg,NY,
CU-00663928,RMS,M,KELLY, bobby,$306417,olean,NY,
CU-77953198,RMS,M,KELLY, johnny,$56271,oneonta,NY,
CU-83801772,RMS,M,KELLY, bradley,$197344,corning,NY,
CU-74323166,RMS,F,KELLY, mary,$69499,corning,NY,
CU-44904198,RM,F,KELLY, patricia,$84019,corning,NY,
CU-23743885,RR,F,KELLY, jennifer,$44699,corning,NY,
CU-62438678,RR,F,KELLY, linda,$87055,corning,NY,
CU-04832828,RR,F,KELLY, elizabeth,$174200,corning,NY,
CU-04627902,RM,F,KELLY, barbara,$183713,corning,NY,
CU-32520712,RR,F,KELLY, susan,$104909,corning,NY,
CU-89189252,RR,F,KELLY, jessica,$55207,corning,NY,
CU-99156732,RMS,F,KELLY, sarah,$82222,corning,NY,
CU-50178517,RR,F,KELLY, karen,$217645,corning,NY,
CU-47600015,RR,F,KELLY, nancy,$169494,corning,NY,
CU-91768847,RM,F,KELLY, lisa,$158088,corning,NY,
CU-58216358,RR,F,KELLY, margaret,$261918,corning,NY,
CU-07649284,RR,F,KELLY, betty,$265262,corning,NY,
CU-48806412,RR,F,KELLY, sandra,$117734,corning,NY,
CU-27596631,RR,F,KELLY, ashley,$175128,corning,NY,
CU-95623850,RM,F,KELLY, dorothy,$249294,corning,NY,
CU-73125731,RR,F,KELLY, kimberly,$146762,corning,NY,
CU-25139234,RR,F,KELLY, emily,$205431,corning,NY,
CU-49240203,RMS,F,KELLY, donna,$298381,corning,NY,
CU-87980443,RR,F,KELLY, michelle,$257670,corning,NY,
CU-74274452,RR,F,KELLY, carol,$167852,corning,NY,
CU-30363323,RR,F,KELLY, amanda,$118070,corning,NY,
CU-67859643,RMS,F,KELLY, melissa,$33683,corning,NY,
CU-08773205,RR,F,KELLY, deborah,$255228,corning,NY,
CU-26767109,RR,F,KELLY, stephanie,$263922,corning,NY,
CU-99038041,RR,F,KELLY, rebecca,$47236,corning,NY,
CU-09234553,RR,F,KELLY, laura,$251797,corning,NY,
CU-48822795,RR,F,KELLY, sharon,$174211,corning,NY,
CU-70030327,RR,F,KELLY, cynthia,$212287,corning,NY,
CU-26789245,RM,F,KELLY, kathleen,$192207,corning,NY,
CU-71196459,RMS,F,KELLY, amy,$207092,corning,NY,
CU-95625579,RR,F,KELLY, shirley,$116973,corning,NY,
CU-31810648,RR,F,KELLY, angela,$89982,corning,NY,
CU-92132324,RR,F,KELLY, helen,$57311,corning,NY,
CU-37757696,RR,F,KELLY, anna,$290090,corning,NY,
CU-28272811,RMS,F,KELLY, brenda,$271771,corning,NY,
CU-05939624,RR,F,KELLY, pamela,$212500,corning,NY,
CU-50673729,RR,F,KELLY, nicole,$37985,corning,NY,
CU-09527842,RR,F,KELLY, samantha,$156146,corning,NY,
CU-12014474,RR,F,KELLY, katherine,$266175,corning,NY,
CU-71134636,RMS,F,KELLY, emma,$81139,corning,NY,
CU-99930059,RMS,F,KELLY, ruth,$237081,corning,NY,
CU-16866729,RR,F,KELLY, christine,$87315,corning,NY,
CU-04138664,RR,F,KELLY, catherine,$214792,corning,NY,
CU-72108617,RR,F,KELLY, debra,$91066,corning,NY,
CU-88139890,RM,F,KELLY, rachel,$85072,corning,NY,
CU-23480044,RMS,F,KELLY, carolyn,$158313,corning,NY,
CU-47533736,RR,F,KELLY, janet,$172676,corning,NY,
CU-26565387,RR,F,KELLY, virginia,$268533,corning,NY,
CU-65459081,RR,F,KELLY, maria,$105850,corning,NY,
CU-20917205,RM,F,KELLY, heather,$249857,corning,NY,
CU-61013658,RR,F,KELLY, diane,$124598,corning,NY,
CU-79011455,RR,F,KELLY, julie,$283667,corning,NY,
CU-91804709,RR,F,KELLY, joyce,$293151,corning,NY,
CU-26448131,RR,F,KELLY, victoria,$234491,corning,NY,
CU-26026833,RR,F,KELLY, kelly,$120964,corning,NY,
CU-88730960,RR,F,KELLY, christina,$215358,corning,NY,
CU-21015709,RR,F,KELLY, lauren,$104226,corning,NY,
CU-02425354,RMS,F,KELLY, joan,$217716,corning,NY,
CU-58847011,RR,F,KELLY, evelyn,$75234,corning,NY,
CU-05000450,RR,F,KELLY, olivia,$226963,corning,NY,
CU-22883590,RR,F,KELLY, judith,$296165,corning,NY,
CU-99151756,RM,F,KELLY, megan,$63406,corning,NY,
CU-57000497,RR,F,KELLY, cheryl,$97317,corning,NY,
CU-75309422,RM,F,KELLY, martha,$149852,corning,NY,
CU-68397104,RM,F,KELLY, andrea,$142525,corning,NY,
CU-38433446,RM,F,KELLY, frances,$155946,corning,NY,
CU-00227705,RR,F,KELLY, hannah,$54164,corning,NY,
CU-47113322,RM,F,KELLY, jacqueline,$223734,corning,NY,
CU-53756644,RR,F,KELLY, ann,$241751,corning,NY,
CU-46011277,RMS,F,KELLY, gloria,$165876,corning,NY,
CU-44453007,RR,F,KELLY, jean,$162984,corning,NY,
CU-57175004,RR,F,KELLY, kathryn,$207057,corning,NY,
CU-37249726,RR,F,KELLY, alice,$189283,corning,NY,
CU-70201021,RR,F,KELLY, teresa,$222196,corning,NY,
CU-93775546,RR,F,KELLY, sara,$103248,corning,NY,
CU-72637730,RR,F,KELLY, janice,$252897,corning,NY,
CU-02826319,RR,F,KELLY, doris,$105828,corning,NY,
CU-91586196,RM,F,KELLY, madison,$181832,corning,NY,
CU-19313690,RR,F,KELLY, julia,$282044,corning,NY,
CU-74576270,RMS,F,KELLY, grace,$163330,corning,NY,
CU-08419598,RM,F,KELLY, judy,$66415,corning,NY,
CU-70674151,RR,F,KELLY, abigail,$278795,corning,NY,
CU-48827558,RR,F,KELLY, marie,$160798,corning,NY,
CU-95339061,RR,F,KELLY, denise,$51259,corning,NY,
CU-32456122,RR,F,KELLY, beverly,$43589,corning,NY,
CU-74346972,RM,F,KELLY, amber,$242375,corning,NY,
CU-08361443,RMS,F,KELLY, theresa,$262464,corning,NY,
CU-91494385,RR,F,KELLY, marilyn,$52672,corning,NY,
CU-59967466,RMS,F,KELLY, danielle,$116793,corning,NY,
CU-68058932,RR,F,KELLY, diana,$83552,corning,NY,
CU-71279252,RMS,F,KELLY, brittany,$138511,corning,NY,
CU-72579093,RR,F,KELLY, natalie,$195912,corning,NY,
CU-36216196,RMS,F,KELLY, sophia,$71059,corning,NY,
CU-37149083,RMS,F,KELLY, rose,$65346,corning,NY,
CU-25037784,RR,F,KELLY, isabella,$61002,corning,NY,
CU-31850636,RR,F,KELLY, alexis,$263073,corning,NY,
CU-24401544,RM,F,KELLY, kayla,$211802,corning,NY,
CU-99403719,RMS,F,KELLY, charlotte,$98476,corning,NY,
CU-74794764,RM,M,HOWARD, james,$131177,sherrill,NY,
CU-52153947,RR,M,HOWARD, john,$54414,peekskill,NY,
CU-48674180,RMS,M,HOWARD, robert,$143295,rensselaer,NY,
CU-31793102,RMS,M,HOWARD, michael,$116352,niagara%falls,NY,
CU-80511008,RM,M,HOWARD, william,$176406,yonkers,NY,
CU-57289516,RM,M,HOWARD, david,$237250,binghamton,NY,
CU-22463400,RR,M,HOWARD, richard,$116647,lockport,NY,
CU-93108278,RM,M,HOWARD, joseph,$90906,kingston,NY,
CU-94370254,RMS,M,HOWARD, thomas,$153447,mechanicville,NY,
CU-91563674,RR,M,HOWARD, charles,$349160,glens%falls,NY,
CU-19878409,RR,M,HOWARD, christopher,$213198,oneonta,NY,
CU-35792632,RMS,M,HOWARD, daniel,$274710,elmira,NY,
CU-93322849,RR,M,HOWARD, matthew,$80383,olean,NY,
CU-18072691,RR,M,HOWARD, anthony,$244304,rye,NY,
CU-35305435,RM,M,HOWARD, donald,$117351,middletown,NY,
CU-79370572,RMS,M,HOWARD, mark,$313510,port%jervis,NY,
CU-26273703,RMS,M,HOWARD, paul,$184037,ogdensburg,NY,
CU-56617373,RM,M,HOWARD, steven,$217377,rensselaer,NY,
CU-17301257,RMS,M,HOWARD, andrew,$155139,rye,NY,
CU-40389471^,RMS,M,HOWARD, kenneth,$272925,cortland,NY,
CU-75716870,RMS,M,HOWARD, joshua,$68790,johnstown,NY,
CU-71547906@,RM,M,HOWARD, kevin,$130967,dunkirk,NY,
CU-33713784,RMS,M,HOWARD, brian,$342152,corning,NY,
CU-92936399,RM,M,HOWARD, george,$140196,white%plains,NY,
CU-23781706,RR,M,HOWARD, edward,$257506,newburgh,NY,
CU-46205956,RR,M,HOWARD, ronald,$184906,batavia,NY,
CU-60847577^,RMS,M,HOWARD, timothy,$56075,rome,NY,
CU-07344390,RMS,M,HOWARD, jason,$137860,cohoes,NY,
CU-31358047,RR,M,HOWARD, jeffrey,$297745,glens%falls,NY,
CU-45939494,RMS,M,HOWARD, ryan,$220757,binghamton,NY,
CU-62088519,RM,M,HOWARD, jacob,$295904,amsterdam,NY,
CU-94947510,RR,M,HOWARD, gary,$193621,mechanicville,NY,
CU-07542141,RMS,M,HOWARD, nicholas,$85336,elmira,NY,
CU-10077022,RM,M,HOWARD, eric,$233759,amsterdam,NY,
CU-08368242,RMS,M,HOWARD, jonathan,$280099,salamanca,NY,
CU-40058686^,RR,M,HOWARD, stephen,$311381,hudson,NY,
CU-32143949,RM,M,HOWARD, larry,$61078,utica,NY,
CU-74813943@,RMS,M,HOWARD, justin,$284898,kingston,NY,
CU-88268390,RM,M,HOWARD, scott,$194352,middletown,NY,
CU-41067130^,RM,M,HOWARD, brandon,$232466,troy,NY,
CU-08207179,RR,M,HOWARD, benjamin,$227407,geneva,NY,
CU-73660083,RR,M,HOWARD, samuel,$265810,beacon,NY,
CU-22142963^,RMS,M,HOWARD, frank,$325368,fulton,NY,
CU-40903273@,RM,M,HOWARD, gregory,$285881,cohoes,NY,
CU-32317264,RM,M,HOWARD, raymond,$195211,norwich,NY,
CU-69431420,RMS,M,HOWARD, alexander,$329722,glens%falls,NY,
CU-84817446^,RM,M,HOWARD, patrick,$158924,schenectady,NY,
CU-61601282,RMS,M,HOWARD, jack,$243623,glens%falls,NY,
CU-29174759,RR,M,HOWARD, dennis,$214171,saratoga%springs,NY,
CU-93097713,RR,M,HOWARD, jerry,$76335,jamestown,NY,
CU-94006236,RMS,M,HOWARD, tyler,$331850,dunkirk,NY,
CU-97050678,RM,M,HOWARD, aaron,$287704,port%jervis,NY,
CU-70583455@,RM,M,HOWARD, jose,$96862,north%tonawanda,NY,
CU-05379015,RR,M,HOWARD, henry,$255318,buffalo,NY,
CU-54647338@,RM,M,HOWARD, adam,$103069,glen%cove,NY,
CU-66828600,RM,M,HOWARD, douglas,$297159,tonawanda,NY,
CU-01659447^,RR,M,HOWARD, nathan,$144736,white%plains,NY,
CU-56993447,RR,M,HOWARD, peter,$197622,middletown,NY,
CU-55337479,RMS,M,HOWARD, zachary,$120768,oswego,NY,
CU-89928903@,RM,M,HOWARD, kyle,$189189,yonkers,NY,
CU-21207682@,RM,M,HOWARD, walter,$327164,new%york,NY,
CU-50442943^,RMS,M,HOWARD, harold,$52502,cortland,NY,
CU-72455611,RM,M,HOWARD, jeremy,$282872,geneva,NY,
CU-40480050,RM,M,HOWARD, ethan,$157170,amsterdam,NY,
CU-06291387,RMS,M,HOWARD, carl,$194041,oneida,NY,
CU-19659842,RR,M,HOWARD, keith,$122441,port%jervis,NY,
CU-18763972@,RMS,M,HOWARD, roger,$281252,long%beach,NY,
CU-34076057,RMS,M,HOWARD, gerald,$216141,hudson,NY,
CU-01849925,RMS,M,HOWARD, christian,$256808,oswego,NY,
CU-70735003,RM,M,HOWARD, terry,$56067,middletown,NY,
CU-04052724,RM,M,HOWARD, sean,$346149,port%jervis,NY,
CU-51816331,RMS,M,HOWARD, arthur,$216524,mechanicville,NY,
CU-57257935,RMS,M,HOWARD, austin,$65786,watertown,NY,
CU-74552797^,RMS,M,HOWARD, noah,$103993,tonawanda,NY,
CU-75460172,RR,M,HOWARD, lawrence,$141236,yonkers,NY,
CU-32267488,RR,M,HOWARD, jesse,$341424,jamestown,NY,
CU-20043156,RMS,M,HOWARD, joe,$266835,north%tonawanda,NY,
CU-05074402,RM,M,HOWARD, bryan,$59860,mount%vernon,NY,
CU-20773951,RMS,M,HOWARD, billy,$69738,niagara%falls,NY,
CU-25183469,RR,M,HOWARD, jordan,$169521,watervliet,NY,
CU-85635467@,RMS,M,HOWARD, albert,$300417,sherrill,NY,
CU-54700559,RM,M,HOWARD, dylan,$235414,oneida,NY,
CU-39133397,RMS,M,HOWARD, bruce,$85806,mount%vernon,NY,
CU-95622978,RMS,M,HOWARD, willie,$209491,lockport,NY,
CU-11911619,RMS,M,HOWARD, gabriel,$160590,amsterdam,NY,
CU-99028613,RM,M,HOWARD, alan,$342145,glen%cove,NY,
CU-50450114,RM,M,HOWARD, juan,$217448,new%york,NY,
CU-77805347^,RMS,M,HOWARD, logan,$188716,sherrill,NY,
CU-79420457,RM,M,HOWARD, wayne,$69612,new%york,NY,
CU-19787017,RM,M,HOWARD, ralph,$157548,port%jervis,NY,
CU-22430293^,RMS,M,HOWARD, roy,$159270,utica,NY,
CU-78941480,RM,M,HOWARD, eugene,$57005,ogdensburg,NY,
CU-79223125,RM,M,HOWARD, randy,$157228,poughkeepsie,NY,
CU-93056174,RM,M,HOWARD, vincent,$83832,geneva,NY,
CU-37734472@,RMS,M,HOWARD, russell,$204365,watertown,NY,
CU-12314354,RM,M,HOWARD, louis,$161818,amsterdam,NY,
CU-81979119^,RMS,M,HOWARD, philip,$219440,binghamton,NY,
CU-47259139,RR,M,HOWARD, bobby,$250378,batavia,NY,
CU-02028456^,RMS,M,HOWARD, johnny,$131934,mount%vernon,NY,
CU-21716498,RM,M,HOWARD, bradley,$106116,oneonta,NY,
CU-42311554,RR,F,HOWARD, mary,$60685,oneonta,NY,
CU-63267583,RR,F,HOWARD, patricia,$207189,oneonta,NY,
CU-14052365,RR,F,HOWARD, jennifer,$206564,oneonta,NY,
CU-22282849,RM,F,HOWARD, linda,$93402,oneonta,NY,
CU-16538974,RM,F,HOWARD, elizabeth,$190539,oneonta,NY,
CU-88126785,RM,F,HOWARD, barbara,$245984,oneonta,NY,
CU-39363464,RR,F,HOWARD, susan,$171450,oneonta,NY,
CU-73511199,RR,F,HOWARD, jessica,$99586,oneonta,NY,
CU-31116609,RM,F,HOWARD, sarah,$237558,oneonta,NY,
CU-98794708,RR,F,HOWARD, karen,$183085,oneonta,NY,
CU-72917359,RR,F,HOWARD, nancy,$79310,oneonta,NY,
CU-43608217,RMS,F,HOWARD, lisa,$60523,oneonta,NY,
CU-98233699,RM,F,HOWARD, margaret,$202214,oneonta,NY,
CU-88282722,RR,F,HOWARD, betty,$70515,oneonta,NY,
CU-24264144,RMS,F,HOWARD, sandra,$114961,oneonta,NY,
CU-62550436,RR,F,HOWARD, ashley,$34714,oneonta,NY,
CU-74690657,RMS,F,HOWARD, dorothy,$80607,oneonta,NY,
CU-19942234,RR,F,HOWARD, kimberly,$87686,oneonta,NY,
CU-53083108,RM,F,HOWARD, emily,$241150,oneonta,NY,
CU-36125855,RR,F,HOWARD, donna,$174753,oneonta,NY,
CU-90839347,RMS,F,HOWARD, michelle,$145609,oneonta,NY,
CU-65256115,RR,F,HOWARD, carol,$230190,oneonta,NY,
CU-64160723,RR,F,HOWARD, amanda,$210684,oneonta,NY,
CU-53355562,RM,F,HOWARD, melissa,$102818,oneonta,NY,
CU-16939580,RMS,F,HOWARD, deborah,$232948,oneonta,NY,
CU-07451658,RR,F,HOWARD, stephanie,$108185,oneonta,NY,
CU-53250541,RR,F,HOWARD, rebecca,$74197,oneonta,NY,
CU-52448192,RR,F,HOWARD, laura,$253792,oneonta,NY,
CU-54935493,RMS,F,HOWARD, sharon,$54242,oneonta,NY,
CU-52708541,RR,F,HOWARD, cynthia,$37348,oneonta,NY,
CU-74854897,RM,F,HOWARD, kathleen,$151731,oneonta,NY,
CU-89727899,RR,F,HOWARD, amy,$86477,oneonta,NY,
CU-12010258,RR,F,HOWARD, shirley,$135769,oneonta,NY,
CU-34480226,RM,F,HOWARD, angela,$155505,oneonta,NY,
CU-81795939,RR,F,HOWARD, helen,$68729,oneonta,NY,
CU-17848134,RR,F,HOWARD, anna,$186343,oneonta,NY,
CU-63257297,RMS,F,HOWARD, brenda,$183468,oneonta,NY,
CU-55055412,RMS,F,HOWARD, pamela,$196319,oneonta,NY,
CU-85106566,RR,F,HOWARD, nicole,$214976,oneonta,NY,
CU-65976732,RR,F,HOWARD, samantha,$110413,oneonta,NY,
CU-50374821,RM,F,HOWARD, katherine,$48065,oneonta,NY,
